,loss,accuracy,val_loss,val_accuracy
0,2.6167101860046387,0.13418078422546387,2.2493855953216553,0.10734463483095169
1,2.560223340988159,0.1384180784225464,2.277139186859131,0.10734463483095169
2,2.407708168029785,0.16807909309864044,2.379882335662842,0.10734463483095169
3,2.4271247386932373,0.19632768630981445,2.1393303871154785,0.10734463483095169
4,2.279963731765747,0.1878531128168106,2.0307793617248535,0.11299435049295425
5,2.2566537857055664,0.2259887009859085,2.0224103927612305,0.07909604161977768
6,2.0541930198669434,0.2358757108449936,1.7793458700180054,0.2768361568450928
7,1.8616312742233276,0.2853107452392578,1.7690556049346924,0.3446327745914459
8,1.7132211923599243,0.3262711763381958,1.7446026802062988,0.3672316372394562
9,1.703454852104187,0.3361581861972809,1.7984658479690552,0.3672316372394562
10,1.6371073722839355,0.34887006878852844,1.781508445739746,0.299435019493103
11,1.5459016561508179,0.3714689314365387,1.7848562002182007,0.35593220591545105
12,1.449202537536621,0.4124293923377991,1.7862300872802734,0.3163841664791107
13,1.4097024202346802,0.451977401971817,1.7446935176849365,0.3672316372394562
14,1.361049771308899,0.4788135588169098,1.7451999187469482,0.4350282549858093
15,1.3137993812561035,0.49435028433799744,1.7606570720672607,0.3615819215774536
16,1.3625390529632568,0.46045199036598206,1.7303231954574585,0.395480215549469
17,1.2987992763519287,0.4788135588169098,1.6846818923950195,0.451977401971817
18,1.2565717697143555,0.5225988626480103,1.6499700546264648,0.395480215549469
19,1.299827218055725,0.46045199036598206,1.611811637878418,0.3785310685634613
20,1.2120192050933838,0.5225988626480103,1.685605525970459,0.46327683329582214
21,1.2076064348220825,0.5367231369018555,1.6103850603103638,0.3672316372394562
22,1.2176694869995117,0.5155367255210876,1.6028542518615723,0.35593220591545105
23,1.198480248451233,0.5282486081123352,1.5810754299163818,0.35593220591545105
24,1.15292227268219,0.5508474707603455,1.585331916809082,0.4067796468734741
25,1.184581995010376,0.5183615684509277,1.4932568073272705,0.4237288236618042
26,1.1601786613464355,0.5367231369018555,1.5166329145431519,0.48022598028182983
27,1.1393694877624512,0.5706214904785156,1.4516394138336182,0.4971751272678375
28,1.1627942323684692,0.5381355881690979,1.3839598894119263,0.5310734510421753
29,1.1218633651733398,0.5480226278305054,1.3325139284133911,0.5423728823661804
30,1.0872303247451782,0.5649717450141907,1.3697266578674316,0.5649717450141907
31,1.0976744890213013,0.5677965879440308,1.3584529161453247,0.5197740197181702
32,1.0316946506500244,0.6059321761131287,1.358725905418396,0.451977401971817
33,1.0212916135787964,0.5790960192680359,1.2855513095855713,0.604519784450531
34,1.0457192659378052,0.5875706076622009,1.3168517351150513,0.5367231369018555
35,0.9983180165290833,0.6115819215774536,1.3351478576660156,0.5310734510421753
36,1.0145654678344727,0.612994372844696,1.2566474676132202,0.5593220591545105
37,0.9939194321632385,0.6172316670417786,1.202723741531372,0.604519784450531
38,1.0039600133895874,0.5847457647323608,1.231948733329773,0.5932203531265259
39,0.9864183664321899,0.6242938041687012,1.2724238634109497,0.48022598028182983
40,0.9823610186576843,0.6059321761131287,1.2461786270141602,0.5819209218025208
41,0.9637769460678101,0.6158192157745361,1.1845850944519043,0.5649717450141907
42,0.9627051949501038,0.6144067645072937,1.1134769916534424,0.6271186470985413
43,0.9762144088745117,0.6115819215774536,1.1151063442230225,0.6497175097465515
44,0.9591506123542786,0.6228813529014587,1.1248724460601807,0.5932203531265259
45,0.9366154074668884,0.6285310983657837,1.1530042886734009,0.6101694703102112
46,0.9634331464767456,0.6059321761131287,1.0878280401229858,0.5762711763381958
47,0.9072300791740417,0.6440678238868713,1.0115159749984741,0.6666666865348816
48,0.8893969655036926,0.6553672552108765,1.0279791355133057,0.6440678238868713
49,0.9042915105819702,0.6398305296897888,1.085738182067871,0.6327683329582214
50,0.9102637767791748,0.6384180784225464,1.0179554224014282,0.6666666865348816
51,0.8946633338928223,0.6723163723945618,0.9891659021377563,0.7062146663665771
52,0.884894847869873,0.653954803943634,0.9798114895820618,0.6327683329582214
53,0.8779535889625549,0.6737288236618042,0.9230167269706726,0.7062146663665771
54,0.9464190602302551,0.6158192157745361,1.1308890581130981,0.5197740197181702
55,0.9778119921684265,0.6214689016342163,0.8980752825737,0.6779661178588867
56,0.9410638213157654,0.6200565099716187,0.902905285358429,0.6440678238868713
57,0.8846617341041565,0.6709039807319641,0.9010037183761597,0.6666666865348816
58,0.8816308379173279,0.6581920981407166,1.0559056997299194,0.5423728823661804
59,0.8961268067359924,0.6327683329582214,0.9351430535316467,0.6497175097465515
60,0.8554316759109497,0.6581920981407166,0.8845464587211609,0.6101694703102112
61,0.8794030547142029,0.651129961013794,0.880678653717041,0.6158192157745361
62,0.8377659916877747,0.6680790781974792,0.8817085027694702,0.6158192157745361
63,0.8361538052558899,0.6793785095214844,0.8713675737380981,0.6327683329582214
64,0.8553099632263184,0.6553672552108765,0.8382118344306946,0.694915235042572
65,0.877922773361206,0.653954803943634,0.9303988814353943,0.5480226278305054
66,0.846520721912384,0.6737288236618042,0.8190279006958008,0.700564980506897
67,0.809560239315033,0.6751412153244019,0.8149396181106567,0.7175140976905823
68,0.8125502467155457,0.6878530979156494,0.9133415222167969,0.5536723136901855
69,0.8021443486213684,0.6836158037185669,0.9526361227035522,0.6271186470985413
70,0.8135853409767151,0.7019773721694946,0.9391975998878479,0.5762711763381958
71,0.8144711256027222,0.6963276863098145,0.8026276230812073,0.6553672552108765
72,0.780757486820221,0.6906779408454895,0.8332353830337524,0.598870038986206
73,0.7677061557769775,0.6991525292396545,0.7697701454162598,0.7514124512672424
74,0.8181214332580566,0.659604549407959,0.8121826648712158,0.7062146663665771
75,0.777517557144165,0.6765536665916443,0.754629373550415,0.7118644118309021
76,0.7650614380836487,0.7019773721694946,0.7332924604415894,0.7344632744789124
77,0.7634875774383545,0.7203390002250671,0.7212671637535095,0.700564980506897
78,0.7530521154403687,0.7076271176338196,0.7276797294616699,0.7288135886192322
79,0.75246262550354,0.7132768630981445,0.7401517033576965,0.7457627058029175
80,0.7555358409881592,0.7231638431549072,0.7449613213539124,0.7401130199432373
81,0.7211661338806152,0.7048022747039795,0.7397488355636597,0.6271186470985413
82,0.7618975639343262,0.7132768630981445,0.7497995495796204,0.7344632744789124
83,0.7088824510574341,0.7316384315490723,0.6596658825874329,0.7796609997749329
84,0.6954513192176819,0.7118644118309021,0.747596263885498,0.694915235042572
85,0.7654289603233337,0.7062146663665771,0.7305574417114258,0.7062146663665771
86,0.8081568479537964,0.6751412153244019,1.0007468461990356,0.5536723136901855
87,0.742635190486908,0.7104519605636597,0.8196708559989929,0.6327683329582214
88,0.787530779838562,0.6920903921127319,0.6696105599403381,0.7457627058029175
89,0.7765665650367737,0.6793785095214844,0.6931320428848267,0.7231638431549072
90,0.7336136102676392,0.7217513918876648,0.9418216943740845,0.5819209218025208
91,0.7876737117767334,0.6892655491828918,0.8080685138702393,0.6214689016342163
92,0.7057412266731262,0.7245762944221497,0.957336962223053,0.5762711763381958
93,0.7527386546134949,0.7062146663665771,0.7294002771377563,0.6610169410705566
94,0.7090160846710205,0.7175140976905823,0.6779096126556396,0.7062146663665771
95,0.7006683945655823,0.7231638431549072,0.66359543800354,0.7683615684509277
96,0.7099893093109131,0.7146892547607422,0.6310275793075562,0.7683615684509277
97,0.6787310838699341,0.7274011373519897,0.6303879022598267,0.7683615684509277
98,0.6773816347122192,0.7528248429298401,0.6421602964401245,0.7344632744789124
99,0.6901256442070007,0.7330508232116699,0.6516057848930359,0.7288135886192322
100,0.6689139604568481,0.7401130199432373,0.6387380361557007,0.7288135886192322
101,0.7109822630882263,0.7274011373519897,0.631206214427948,0.7118644118309021
102,0.7420656681060791,0.7259886860847473,0.7081878781318665,0.7344632744789124
103,0.7118796706199646,0.7175140976905823,0.8725723624229431,0.6101694703102112
104,0.696422278881073,0.7358757257461548,0.668181836605072,0.7457627058029175
105,0.678567111492157,0.7274011373519897,0.6232234835624695,0.7118644118309021
106,0.6687945127487183,0.7330508232116699,0.5910283327102661,0.7514124512672424
107,0.6618434190750122,0.75,0.5884143710136414,0.7740113139152527
108,0.6665470600128174,0.7457627058029175,0.6691215634346008,0.700564980506897
109,0.6975653171539307,0.7161017060279846,0.7232866287231445,0.7118644118309021
110,0.6845256686210632,0.7429378628730774,0.7365867495536804,0.6836158037185669
111,0.6657670140266418,0.7514124512672424,0.6324854493141174,0.7231638431549072
112,0.6454169750213623,0.75,0.8548908233642578,0.6214689016342163
113,0.6696445345878601,0.7457627058029175,0.6016736030578613,0.7796609997749329
114,0.6138809323310852,0.7697740197181702,0.8253413438796997,0.6497175097465515
115,0.6460580229759216,0.7387005686759949,0.6295328140258789,0.7457627058029175
116,0.5843694806098938,0.7838982939720154,0.5994948744773865,0.7231638431549072
117,0.6028707027435303,0.7796609997749329,0.6810867190361023,0.7344632744789124
118,0.5782057046890259,0.7881355881690979,0.568169116973877,0.7796609997749329
119,0.5929460525512695,0.7768361568450928,0.7679046988487244,0.700564980506897
120,0.6413017511367798,0.7485875487327576,0.6372206211090088,0.7288135886192322
121,0.6530479192733765,0.7514124512672424,0.8876284956932068,0.6214689016342163
122,0.6472477316856384,0.7627118825912476,0.9750441908836365,0.6214689016342163
123,0.6910977959632874,0.7217513918876648,1.1223363876342773,0.5706214904785156
124,0.6484629511833191,0.758474588394165,0.6469434499740601,0.7288135886192322
125,0.6065483093261719,0.7514124512672424,0.572066068649292,0.7853107452392578
126,0.6310359239578247,0.7570621371269226,0.6717694997787476,0.7062146663665771
127,0.6361637711524963,0.7528248429298401,0.6916937828063965,0.7401130199432373
128,0.6374593377113342,0.755649745464325,0.6878392100334167,0.700564980506897
129,0.6162570714950562,0.7612994313240051,0.7435690760612488,0.6497175097465515
130,0.6110052466392517,0.7697740197181702,0.7004077434539795,0.7175140976905823
131,0.5701478123664856,0.7895480394363403,0.6613113284111023,0.7231638431549072
132,0.5829617977142334,0.790960431098938,0.6678053140640259,0.7231638431549072
133,0.5286803841590881,0.805084764957428,0.5362085103988647,0.7853107452392578
134,0.5930233597755432,0.7542372941970825,0.5330596566200256,0.7796609997749329
135,0.5143802165985107,0.8135592937469482,0.5102221369743347,0.790960431098938
136,0.5219038128852844,0.8333333134651184,0.5024669170379639,0.8248587846755981
137,0.5256190896034241,0.8022598624229431,0.6466471552848816,0.7344632744789124
138,0.528184711933136,0.8064971566200256,0.5022826194763184,0.7966101765632629
139,0.5420070290565491,0.8064971566200256,0.4827757179737091,0.8192090392112732
140,0.5354687571525574,0.8008474707603455,0.5645964741706848,0.7514124512672424
141,0.5436679124832153,0.7980226278305054,0.6836128234863281,0.7344632744789124
142,0.5490623712539673,0.7951977252960205,0.5264460444450378,0.7853107452392578
143,0.5722278952598572,0.7782486081123352,0.6138138175010681,0.7796609997749329
144,0.5049110054969788,0.8093220591545105,0.46675294637680054,0.8079096078872681
145,0.48788982629776,0.8290960192680359,0.5256645083427429,0.8022598624229431
146,0.5198288559913635,0.8234463334083557,0.5419553518295288,0.7796609997749329
147,0.5112053155899048,0.7951977252960205,0.5125457644462585,0.8305084705352783
148,0.5069481134414673,0.8206214904785156,0.634800910949707,0.700564980506897
149,0.5459303855895996,0.7923728823661804,0.7021358609199524,0.7118644118309021
150,0.5450777411460876,0.7951977252960205,0.544832706451416,0.7683615684509277
151,0.5013250112533569,0.8192090392112732,0.5768895745277405,0.7514124512672424
152,0.525749921798706,0.7895480394363403,0.5208661556243896,0.7853107452392578
153,0.5325806140899658,0.7867231369018555,0.5287981629371643,0.8022598624229431
154,0.5119622349739075,0.8036723136901855,0.470513254404068,0.8192090392112732
155,0.5298137664794922,0.7980226278305054,0.6427816152572632,0.7570621371269226
